Historia,Titulo Historia,Data-Lake,Chave,Titulo,Status,Data Criacao,Data Atualizacao,Quantidade Subtarefas,Categoria_Analise,Data Inicio Esperada,Data Fim Esperada
TOAWS-1156,[Brain] Backup Mainframe,Brain,TOAWS-2414,[4] Supply Chain - 514,Done,2025-08-25T17:29:10.318-0300,2026-02-09T11:55:12.498-0300,0,Desenvolvimento/Outros,2026-01-05,2026-02-27
TOAWS-1156,[Brain] Backup Mainframe,Brain,TOAWS-2413,[3] Garantia - 34,Done,2025-08-25T17:29:00.513-0300,2026-02-09T11:55:14.862-0300,0,Desenvolvimento/Outros,2026-01-05,2026-02-27
TOAWS-1156,[Brain] Backup Mainframe,Brain,TOAWS-2412,[2] Finance - 458,Done,2025-08-25T17:28:50.817-0300,2026-02-09T11:55:17.422-0300,0,Desenvolvimento/Outros,2026-01-05,2026-02-27
TOAWS-1156,[Brain] Backup Mainframe,Brain,TOAWS-2411,[1] Commercial - 115,Done,2025-08-25T17:28:23.151-0300,2026-02-09T11:55:19.643-0300,0,Desenvolvimento/Outros,2026-01-05,2026-02-27
TOAWS-1155,[Brain] Integração,Brain,TOAWS-2407,12.1 tb_lista_exclusao_dealers_rsa,Done,2025-08-25T14:42:06.176-0300,2026-01-15T16:30:39.315-0300,0,Desenvolvimento/Outros,2025-12-15,2026-03-06
TOAWS-1157,[Brain] - Bonus,Brain,TOAWS-2325,Homologação - 10/11/25,Canceled,2025-08-13T16:27:54.205-0300,2026-01-30T09:29:56.229-0300,0,Desenvolvimento/Outros,2025-11-03,2026-02-06
TOAWS-1157,[Brain] - Bonus,Brain,TOAWS-2324,Documento de teste,Done,2025-08-13T16:27:49.527-0300,2025-11-10T13:41:21.642-0300,0,Desenvolvimento/Outros,2025-11-03,2026-02-06
TOAWS-1157,[Brain] - Bonus,Brain,TOAWS-2323,1.3 tb_apuracao_bonus,Done,2025-08-13T16:27:45.124-0300,2025-11-07T09:31:38.383-0300,0,Desenvolvimento/Outros,2025-11-03,2026-02-06
TOAWS-1157,[Brain] - Bonus,Brain,TOAWS-2322,1.2 vw_apuracao_bonus,Done,2025-08-13T16:27:39.846-0300,2025-11-07T09:30:57.114-0300,0,Desenvolvimento/Outros,2025-11-03,2026-02-06
TOAWS-1157,[Brain] - Bonus,Brain,TOAWS-2321,1.1 tb_userparameters_apuracao_bonus,Done,2025-08-13T16:27:34.250-0300,2025-11-07T09:30:54.709-0300,0,Desenvolvimento/Outros,2025-11-03,2026-02-06
TOAWS-1155,[Brain] Integração,Brain,TOAWS-2307,Homologação - 26/01/26,Done,2025-08-12T16:02:23.354-0300,2026-03-13T09:17:41.982-0300,0,Desenvolvimento/Outros,2025-12-15,2026-03-06
TOAWS-1155,[Brain] Integração,Brain,TOAWS-2306,Documento de Teste (toda história),Done,2025-08-12T16:02:18.626-0300,2026-01-26T15:56:10.409-0300,0,Desenvolvimento/Outros,2025-12-15,2026-03-06
TOAWS-1155,[Brain] Integração,Brain,TOAWS-1333,[19] data-lake-brain-integracao_jira,Canceled,2025-07-15T17:07:43.449-0300,2026-01-20T17:21:48.059-0300,0,Desenvolvimento/Outros,2025-12-15,2026-03-06
TOAWS-1155,[Brain] Integração,Brain,TOAWS-1332,[18] data-lake-brain-integracao_csi_vendas,Done,2025-07-15T17:07:37.967-0300,2026-01-21T18:01:11.279-0300,0,Desenvolvimento/Outros,2025-12-15,2026-03-06
TOAWS-1155,[Brain] Integração,Brain,TOAWS-1331,[17] data-lake-brain-integracao_csi_pos_vendas,Done,2025-07-15T17:07:33.183-0300,2026-01-21T18:01:09.003-0300,0,Desenvolvimento/Outros,2025-12-15,2026-03-06
TOAWS-1155,[Brain] Integração,Brain,TOAWS-1330,[16] data-lake-brain-integracao-update_dt_comercial,Done,2025-07-15T17:07:27.954-0300,2026-01-23T16:21:12.569-0300,0,Desenvolvimento/Outros,2025-12-15,2026-03-06
TOAWS-1155,[Brain] Integração,Brain,TOAWS-1329,[15]data-lake-brain-integracao-ifzm_fidis_carencia,Done,2025-07-15T17:07:23.386-0300,2026-02-05T09:32:33.244-0300,0,Desenvolvimento/Outros,2025-12-15,2026-03-06
TOAWS-1155,[Brain] Integração,Brain,TOAWS-1328,[14]data-lake-brain-integracao-fidis-baixa-varejo,Done,2025-07-15T17:07:18.205-0300,2026-01-16T13:30:20.077-0300,0,Desenvolvimento/Outros,2025-12-15,2026-03-06
TOAWS-1155,[Brain] Integração,Brain,TOAWS-1327,[13]data-lake-brain-integracao-fatura-finance,Done,2025-07-15T17:07:13.976-0300,2026-01-06T19:10:28.420-0300,0,Desenvolvimento/Outros,2025-12-15,2026-03-06
TOAWS-1155,[Brain] Integração,Brain,TOAWS-1326,[12] data-lake-brain-integracao-concessionaria-arquivo-mondial,Done,2025-07-15T17:07:09.525-0300,2026-01-15T16:18:34.314-0300,0,Desenvolvimento/Outros,2025-12-15,2026-03-06
TOAWS-1155,[Brain] Integração,Brain,TOAWS-1324,[11] data-lake-brain-integracao-api-rede-ativa,Done,2025-07-15T17:07:05.219-0300,2026-01-13T10:14:48.939-0300,0,Desenvolvimento/Outros,2025-12-15,2026-03-06
TOAWS-1155,[Brain] Integração,Brain,TOAWS-1323,[10]data-lake-brain-integracao-api-estoque-rede,Done,2025-07-15T17:07:01.192-0300,2026-01-13T10:14:51.565-0300,0,Desenvolvimento/Outros,2025-12-15,2026-03-06
TOAWS-1155,[Brain] Integração,Brain,TOAWS-1322,[9] data-lake-brain-integracao-api-carga_pedido_vdi,Done,2025-07-15T17:06:55.635-0300,2026-01-13T10:14:54.866-0300,0,Desenvolvimento/Outros,2025-12-15,2026-03-06
TOAWS-1155,[Brain] Integração,Brain,TOAWS-1321,[8] data-lake-brain-integracao-api-carga_pedido_industrial_vdi,Done,2025-07-15T17:06:51.592-0300,2026-01-21T16:06:39.153-0300,0,Desenvolvimento/Outros,2025-12-15,2026-03-06
TOAWS-1155,[Brain] Integração,Brain,TOAWS-1320,[7] data-lake-brain-integracao-api-carga_nota_fiscal,Done,2025-07-15T17:06:47.184-0300,2025-12-29T12:30:28.043-0300,0,Desenvolvimento/Outros,2025-12-15,2026-03-06
TOAWS-1155,[Brain] Integração,Brain,TOAWS-1319,[6] data-lake-brain-integracao-api-carga_concessionaria_aws,Done,2025-07-15T17:06:41.901-0300,2026-01-19T11:19:06.869-0300,0,Desenvolvimento/Outros,2025-12-15,2026-03-06
TOAWS-1155,[Brain] Integração,Brain,TOAWS-1318,[5] data-lake-brain-integracao-api-carga_atacado_vdi,Done,2025-07-15T17:06:36.683-0300,2026-01-20T11:05:29.326-0300,0,Desenvolvimento/Outros,2025-12-15,2026-03-06
TOAWS-1155,[Brain] Integração,Brain,TOAWS-1316,[4] data-lake-brain-envio_veiculo_ESB,Done,2025-07-15T17:06:31.829-0300,2026-01-20T17:19:37.031-0300,0,Desenvolvimento/Outros,2025-12-15,2026-03-06
TOAWS-1155,[Brain] Integração,Brain,TOAWS-1315,[3] data-lake-brain-envio_opcional_ESB,Done,2025-07-15T17:06:26.910-0300,2026-01-13T14:13:13.256-0300,0,Desenvolvimento/Outros,2025-12-15,2026-03-06
TOAWS-1155,[Brain] Integração,Brain,TOAWS-1314,[2] data-lake-brain-envio_nfe_veiculo_aladin,Done,2025-07-15T17:06:22.633-0300,2026-01-14T15:28:10.007-0300,0,Desenvolvimento/Outros,2025-12-15,2026-03-06
TOAWS-1155,[Brain] Integração,Brain,TOAWS-1313,[1] data-lake-brain-envio_arq_sped_mvs,Done,2025-07-15T17:06:18.426-0300,2025-12-15T19:36:29.503-0300,0,Desenvolvimento/Outros,2025-12-15,2026-03-06
TOAWS-1157,[Brain] - Bonus,Brain,TOAWS-1240,[2] data-lake-brain-carga_apuracao_bonus_chassi,Canceled,2025-07-15T16:10:02.373-0300,2025-11-03T09:58:33.217-0300,0,Desenvolvimento/Outros,2025-11-03,2026-02-06
TOAWS-1157,[Brain] - Bonus,Brain,TOAWS-1239,[1] data-lake-brain-carga_apuracao_bonus,Done,2025-07-15T16:09:40.699-0300,2025-11-07T09:31:42.023-0300,0,Desenvolvimento/Outros,2025-11-03,2026-02-06
TOAWS-1141,[Brain] Analitico Pedido,Brain,TOAWS-5742,[Bug] - Falha no objeto vw_analitico_pedido,OPEN,2026-02-11T14:38:10.774-0300,2026-02-11T14:39:29.235-0300,0,Desenvolvimento/Outros,2025-08-25,2026-01-13
TOAWS-1141,[Brain] Analitico Pedido,Brain,TOAWS-5618,[Bug] - Falha no glue_analitico_pedido,Canceled,2026-01-14T08:25:40.533-0300,2026-01-14T08:26:56.827-0300,0,Desenvolvimento/Outros,2025-08-25,2026-01-13
TOAWS-1141,[Brain] Analitico Pedido,Brain,TOAWS-5599,9 [Preparo Ambiente] Desligar os jobs de copia no GCP.,Done,2026-01-06T09:00:21.234-0300,2026-01-13T10:22:57.342-0300,0,Desenvolvimento/Outros,2025-08-25,2026-01-13
TOAWS-1143,[Brain] Analítico Veiculo,Brain,TOAWS-5456,[StoryBug] Regra expurgo Analitico Veiculo Inicial,Done,2025-12-26T13:58:08.653-0300,2026-02-04T09:51:45.619-0300,0,Story Bug,2025-08-11,2026-02-06
TOAWS-1143,[Brain] Analítico Veiculo,Brain,TOAWS-5393,[StoryBug/RN-FMK] Diferença schema tabelas,Done,2025-12-23T12:04:59.694-0300,2026-02-11T16:19:27.679-0300,0,Story Bug,2025-08-11,2026-02-06
TOAWS-1143,[Brain] Analítico Veiculo,Brain,TOAWS-5382,[StoryBug] Diferença query tabela Exclusão Estoque Rede,Done,2025-12-19T15:07:52.623-0300,2026-02-24T20:28:49.887-0300,0,Story Bug,2025-08-11,2026-02-06
TOAWS-1143,[Brain] Analítico Veiculo,Brain,TOAWS-5381,[StoryBug] Duplicidade no Estoque Fabrica e Estoque Rede,Done,2025-12-19T14:13:47.486-0300,2026-02-24T20:29:08.069-0300,0,Story Bug,2025-08-11,2026-02-06
TOAWS-1143,[Brain] Analítico Veiculo,Brain,TOAWS-5379,[StoryBug] Analitico Veiculo Argentina - Campos deslocados.,Done,2025-12-19T12:10:36.365-0300,2026-02-27T08:40:19.657-0300,0,Story Bug,2025-08-11,2026-02-06
TOAWS-1141,[Brain] Analitico Pedido,Brain,TOAWS-5013,Runbook,Done,2025-12-17T09:32:48.232-0300,2026-01-12T09:45:35.375-0300,0,Desenvolvimento/Outros,2025-08-25,2026-01-13
TOAWS-1143,[Brain] Analítico Veiculo,Brain,TOAWS-4757,Análise Performance - tempo dag,Done,2025-12-11T10:00:05.119-0300,2026-02-24T20:27:32.171-0300,0,Desenvolvimento/Outros,2025-08-11,2026-02-06
TOAWS-1142,[Brain] Analitico Pedido Veiculo PSA,Brain,TOAWS-4560,Ajustar o GCP para que os arquivos não sejam removidos do S3,Done,2025-12-05T15:14:29.238-0300,2025-12-16T09:24:43.860-0300,0,Desenvolvimento/Outros,2025-08-25,2026-01-13
TOAWS-1143,[Brain] Analítico Veiculo,Brain,TOAWS-4145,Repasse plano de teste - Hernani / Wellington,Done,2025-11-26T16:46:08.274-0300,2025-11-28T09:16:37.973-0300,0,Desenvolvimento/Outros,2025-08-11,2026-02-06
TOAWS-1141,[Brain] Analitico Pedido,Brain,TOAWS-4073,[StoryBug] - Alteração Lógica Glue,Done,2025-11-25T10:20:38.636-0300,2025-11-28T16:05:14.808-0300,0,Story Bug,2025-08-25,2026-01-13
TOAWS-1143,[Brain] Analítico Veiculo,Brain,TOAWS-3868,[StoryBug] View Analitico Veiculo Fase,Done,2025-11-21T15:56:24.658-0300,2026-02-04T09:55:53.340-0300,0,Story Bug,2025-08-11,2026-02-06
TOAWS-1141,[Brain] Analitico Pedido,Brain,TOAWS-3785,[StoryBug] - Inconsistência no campo dat_subscricao_ocf_anterior da Fato Analitico Pedido,Done,2025-11-19T20:13:58.336-0300,2025-11-28T16:04:48.552-0300,0,Story Bug,2025-08-25,2026-01-13
TOAWS-1141,[Brain] Analitico Pedido,Brain,TOAWS-3715,[StoryBug] - A DAG da carga de staging Analitico Pedido não está no ambiente de non-prod.,Done,2025-11-17T16:25:41.111-0300,2025-11-19T20:14:57.619-0300,0,Story Bug,2025-08-25,2026-01-13
TOAWS-1141,[Brain] Analitico Pedido,Brain,TOAWS-3633,[StoryBug] - Bug na carga da IFGA011,Done,2025-11-14T16:20:55.580-0300,2025-11-24T17:02:36.072-0300,0,Story Bug,2025-08-25,2026-01-13
TOAWS-1143,[Brain] Analítico Veiculo,Brain,TOAWS-3594,[Storybug] Analítico veiculo table ref,Done,2025-11-07T14:03:11.797-0300,2026-02-04T09:56:18.374-0300,0,Story Bug,2025-08-11,2026-02-06
TOAWS-1143,[Brain] Analítico Veiculo,Brain,TOAWS-3591,[Storybug] Analítico Veiculo tabelas,Done,2025-11-07T09:23:31.303-0300,2025-12-23T12:04:21.175-0300,0,Story Bug,2025-08-11,2026-02-06
TOAWS-1143,[Brain] Analítico Veiculo,Brain,TOAWS-3590,[Storybug] - Analítico Veiculo dag elt,Done,2025-11-07T09:18:28.306-0300,2026-01-06T16:20:06.104-0300,0,Story Bug,2025-08-11,2026-02-06
TOAWS-1143,[Brain] Analítico Veiculo,Brain,TOAWS-3589,[Storybug] ...,Canceled,2025-11-07T09:17:53.820-0300,2026-01-23T10:38:22.792-0300,0,Story Bug,2025-08-11,2026-02-06
TOAWS-1142,[Brain] Analitico Pedido Veiculo PSA,Brain,TOAWS-3084,8 [Preparo Ambiente]Analisar no Power BI as tabelas a serem comparadas (BIG QUERY X SNOWFLAKE) (Responsavel: ONGOING);,Done,2025-10-27T11:56:11.876-0300,2026-01-13T09:30:02.103-0300,0,Desenvolvimento/Outros,2025-08-25,2026-01-13
TOAWS-1142,[Brain] Analitico Pedido Veiculo PSA,Brain,TOAWS-3083,7 [Preparo Ambiente]Cópiar tabelas (Responsavel: STELLANTIS/Apoio: DEV),Done,2025-10-27T11:56:10.522-0300,2026-01-13T10:20:53.559-0300,0,Desenvolvimento/Outros,2025-08-25,2026-01-13
TOAWS-1142,[Brain] Analitico Pedido Veiculo PSA,Brain,TOAWS-3082,6 [Preparo Ambiente]Executar processo em PROD (Responsavel: DEVOPS/ Apoio: DEV),Done,2025-10-27T11:56:09.163-0300,2026-01-13T10:19:09.017-0300,0,Desenvolvimento/Outros,2025-08-25,2026-01-13
TOAWS-1142,[Brain] Analitico Pedido Veiculo PSA,Brain,TOAWS-3081,"5 [Preparo Ambiente]Listar Processos Fora do Framework (Lambda, Glue, Kafka, Snowflake, Airflow) (Responsavel: DEV/Apoio: DEVOPS)",Done,2025-10-27T11:56:07.850-0300,2025-12-16T15:04:47.717-0300,0,Desenvolvimento/Outros,2025-08-25,2026-01-13
TOAWS-1142,[Brain] Analitico Pedido Veiculo PSA,Brain,TOAWS-3080,4 [Preparo Ambiente]Incrementar no Power BI as tabelas a serem comparadas (BIG QUERY X SNOWFLAKE) (Responsavel: ONGOING),Done,2025-10-27T11:56:06.475-0300,2025-12-10T15:49:15.620-0300,0,Desenvolvimento/Outros,2025-08-25,2026-01-13
TOAWS-1142,[Brain] Analitico Pedido Veiculo PSA,Brain,TOAWS-3079,3 [Preparo Ambiente]Garantir chegada e acessos das interfaces em produção (Responsavel: STELLANTIS),Done,2025-10-27T11:56:05.111-0300,2025-12-16T14:46:23.422-0300,0,Desenvolvimento/Outros,2025-08-25,2026-01-13
TOAWS-1142,[Brain] Analitico Pedido Veiculo PSA,Brain,TOAWS-3078,2 [Preparo Ambiente]Estruturar a Entrada do Lakehousein ou Lakehouseout garantindo a execução correta do processo em PROD (Responsavel: STELLANTIS/ Apoio: DEV),Done,2025-10-27T11:56:03.743-0300,2025-12-16T14:40:52.874-0300,0,Desenvolvimento/Outros,2025-08-25,2026-01-13
TOAWS-1142,[Brain] Analitico Pedido Veiculo PSA,Brain,TOAWS-3077,1 [Preparo Ambiente] Verificar Execução Baseada em Eventos e Stagings que executam em outras DAGs (Responsavel: STELLANTIS/ Apoio: DEV),Done,2025-10-27T11:56:02.390-0300,2025-12-05T15:35:45.830-0300,0,Desenvolvimento/Outros,2025-08-25,2026-01-13
TOAWS-1141,[Brain] Analitico Pedido,Brain,TOAWS-3044,8 [Preparo Ambiente]Analisar no Power BI as tabelas a serem comparadas (BIG QUERY X SNOWFLAKE) (Responsavel: ONGOING);,Done,2025-10-27T10:54:25.247-0300,2026-01-13T09:29:42.095-0300,0,Desenvolvimento/Outros,2025-08-25,2026-01-13
TOAWS-1143,[Brain] Analítico Veiculo,Brain,TOAWS-3028,8 [Preparo Ambiente]Analisar no Power BI as tabelas a serem comparadas (BIG QUERY X SNOWFLAKE) (Responsavel: ONGOING);,OPEN,2025-10-27T10:34:03.035-0300,2025-12-04T14:34:03.094-0300,0,Desenvolvimento/Outros,2025-08-11,2026-02-06
TOAWS-1143,[Brain] Analítico Veiculo,Brain,TOAWS-3027,7 [Preparo Ambiente]Cópiar tabelas (Responsavel: STELLANTIS/Apoio: DEV),In Progress,2025-10-27T10:34:01.668-0300,2026-03-09T09:26:19.094-0300,0,Desenvolvimento/Outros,2025-08-11,2026-02-06
TOAWS-1143,[Brain] Analítico Veiculo,Brain,TOAWS-3026,6 [Preparo Ambiente]Executar processo em PROD (Responsavel: DEVOPS/ Apoio: DEV),Done,2025-10-27T10:33:59.849-0300,2026-03-09T09:25:54.105-0300,0,Desenvolvimento/Outros,2025-08-11,2026-02-06
TOAWS-1143,[Brain] Analítico Veiculo,Brain,TOAWS-3025,"5 [Preparo Ambiente]Listar Processos Fora do Framework (Lambda, Glue, Kafka, Snowflake, Airflow) (Responsavel: DEV/Apoio: DEVOPS)",Done,2025-10-27T10:33:58.474-0300,2026-03-09T09:25:07.051-0300,0,Desenvolvimento/Outros,2025-08-11,2026-02-06
TOAWS-1143,[Brain] Analítico Veiculo,Brain,TOAWS-3024,4 [Preparo Ambiente]Incrementar no Power BI as tabelas a serem comparadas (BIG QUERY X SNOWFLAKE) (Responsavel: ONGOING),Done,2025-10-27T10:33:56.670-0300,2025-12-04T14:33:42.098-0300,0,Desenvolvimento/Outros,2025-08-11,2026-02-06
TOAWS-1143,[Brain] Analítico Veiculo,Brain,TOAWS-3023,3 [Preparo Ambiente]Garantir chegada e acessos das interfaces em produção (Responsavel: STELLANTIS),Done,2025-10-27T10:33:55.206-0300,2026-03-09T09:24:18.533-0300,0,Desenvolvimento/Outros,2025-08-11,2026-02-06
TOAWS-1143,[Brain] Analítico Veiculo,Brain,TOAWS-3022,2 [Preparo Ambiente]Estruturar a Entrada do Lakehousein ou Lakehouseout garantindo a execução correta do processo em PROD (Responsavel: STELLANTIS/ Apoio: DEV),Done,2025-10-27T10:33:53.890-0300,2026-03-09T09:23:43.798-0300,0,Desenvolvimento/Outros,2025-08-11,2026-02-06
TOAWS-1143,[Brain] Analítico Veiculo,Brain,TOAWS-3021,1 [Preparo Ambiente] Verificar Execução Baseada em Eventos e Stagings que executam em outras DAGs (Responsavel: STELLANTIS/ Apoio: DEV),Done,2025-10-27T10:33:52.481-0300,2026-03-09T09:23:04.301-0300,0,Desenvolvimento/Outros,2025-08-11,2026-02-06
TOAWS-1142,[Brain] Analitico Pedido Veiculo PSA,Brain,TOAWS-2569,Apresentação do Runbook será junto com Analitico Pedido sobem juntos em PRD,Done,2025-09-16T10:23:19.244-0300,2026-01-13T10:17:31.561-0300,0,Desenvolvimento/Outros,2025-08-25,2026-01-13
TOAWS-1142,[Brain] Analitico Pedido Veiculo PSA,Brain,TOAWS-2480,Runbook ,Done,2025-08-29T11:13:55.571-0300,2025-09-16T10:21:42.930-0300,0,Desenvolvimento/Outros,2025-08-25,2026-01-13
TOAWS-1142,[Brain] Analitico Pedido Veiculo PSA,Brain,TOAWS-2312,Homologação - 29/08,Done,2025-08-13T14:04:58.251-0300,2025-09-05T09:14:59.264-0300,0,Desenvolvimento/Outros,2025-08-25,2026-01-13
TOAWS-1142,[Brain] Analitico Pedido Veiculo PSA,Brain,TOAWS-2311,Documento de teste,Done,2025-08-13T14:04:52.317-0300,2025-08-29T11:02:43.408-0300,0,Desenvolvimento/Outros,2025-08-25,2026-01-13
TOAWS-1142,[Brain] Analitico Pedido Veiculo PSA,Brain,TOAWS-2293,2.1 tb_analitico_pedido_veiculo_psa,Done,2025-08-12T15:38:21.458-0300,2025-08-28T22:20:33.465-0300,0,Desenvolvimento/Outros,2025-08-25,2026-01-13
TOAWS-1142,[Brain] Analitico Pedido Veiculo PSA,Brain,TOAWS-2292,1.1 tb_analitico_pedido_veiculo_psa,Done,2025-08-12T15:38:18.239-0300,2025-08-28T22:20:25.613-0300,0,Desenvolvimento/Outros,2025-08-25,2026-01-13
TOAWS-1143,[Brain] Analítico Veiculo,Brain,TOAWS-1941,4.13 Staging.carga_fria_indicador,Done,2025-07-28T08:50:07.903-0300,2025-08-29T17:39:18.288-0300,0,Desenvolvimento/Outros,2025-08-11,2026-02-06
TOAWS-1143,[Brain] Analítico Veiculo,Brain,TOAWS-1940,4.12 Staging.tb_sap_estabelecimento_producao_argentina,Done,2025-07-28T08:49:59.012-0300,2025-08-29T17:38:52.585-0300,0,Desenvolvimento/Outros,2025-08-11,2026-02-06
TOAWS-1143,[Brain] Analítico Veiculo,Brain,TOAWS-1939,4.11 Staging.tb_sap_cor_externa_argentina,Done,2025-07-28T08:49:50.675-0300,2025-08-29T17:37:42.785-0300,0,Desenvolvimento/Outros,2025-08-11,2026-02-06
TOAWS-1143,[Brain] Analítico Veiculo,Brain,TOAWS-1937,4.10 Staging.tb_sap_cor_interna_argentina,Done,2025-07-28T08:49:28.239-0300,2025-08-29T17:37:30.285-0300,0,Desenvolvimento/Outros,2025-08-11,2026-02-06
TOAWS-1143,[Brain] Analítico Veiculo,Brain,TOAWS-1936,4.9 Staging.tb_ibm_mercado,Done,2025-07-28T08:49:09.678-0300,2025-09-10T09:06:38.639-0300,0,Desenvolvimento/Outros,2025-08-11,2026-02-06
TOAWS-1143,[Brain] Analítico Veiculo,Brain,TOAWS-1803,3.1 tb_ibm_analitico_veiculo_inicial,Done,2025-07-22T17:44:05.652-0300,2025-10-13T08:41:36.629-0300,0,Desenvolvimento/Outros,2025-08-11,2026-02-06
TOAWS-1143,[Brain] Analítico Veiculo,Brain,TOAWS-1802,2.10 tb_sap_analitico_veiculo_argentina,Done,2025-07-22T17:41:13.563-0300,2025-10-13T08:41:44.990-0300,0,Desenvolvimento/Outros,2025-08-11,2026-02-06
TOAWS-1143,[Brain] Analítico Veiculo,Brain,TOAWS-1801,2.9 tb_estoque_viajante_argentina_rol,Done,2025-07-22T17:41:05.468-0300,2025-10-17T08:12:26.839-0300,0,Desenvolvimento/Outros,2025-08-11,2026-02-06
TOAWS-1143,[Brain] Analítico Veiculo,Brain,TOAWS-1800,2.8 tb_estoque_fabrica_argentina,Done,2025-07-22T17:40:59.009-0300,2025-10-28T09:00:05.443-0300,0,Desenvolvimento/Outros,2025-08-11,2026-02-06
TOAWS-1143,[Brain] Analítico Veiculo,Brain,TOAWS-1799,2.7 tb_estoque_dealer_argentina,Done,2025-07-22T17:40:52.449-0300,2025-10-17T08:38:25.295-0300,0,Desenvolvimento/Outros,2025-08-11,2026-02-06
TOAWS-1143,[Brain] Analítico Veiculo,Brain,TOAWS-1798,2.6 tb_estoque_cronos_manufatura_brasil,Done,2025-07-22T17:40:41.252-0300,2025-10-17T08:12:20.890-0300,0,Desenvolvimento/Outros,2025-08-11,2026-02-06
TOAWS-1143,[Brain] Analítico Veiculo,Brain,TOAWS-1797,2.5 tb_analitico_veiculo_argentina,Done,2025-07-22T17:40:34.926-0300,2025-10-13T08:41:54.073-0300,0,Desenvolvimento/Outros,2025-08-11,2026-02-06
TOAWS-1143,[Brain] Analítico Veiculo,Brain,TOAWS-1796,2.4 vw_estoque_viajante_argentina_rol,Done,2025-07-22T17:40:27.789-0300,2025-10-17T08:12:14.544-0300,0,Desenvolvimento/Outros,2025-08-11,2026-02-06
TOAWS-1143,[Brain] Analítico Veiculo,Brain,TOAWS-1795,2.3 vw_estoque_fabrica_argentina,Done,2025-07-22T17:40:21.486-0300,2025-10-17T08:38:06.517-0300,0,Desenvolvimento/Outros,2025-08-11,2026-02-06
TOAWS-1143,[Brain] Analítico Veiculo,Brain,TOAWS-1794,2.2 vw_estoque_dealer_argentina,Done,2025-07-22T17:40:14.279-0300,2025-10-17T08:38:09.519-0300,0,Desenvolvimento/Outros,2025-08-11,2026-02-06
TOAWS-1143,[Brain] Analítico Veiculo,Brain,TOAWS-1793,2.1 vw_estoque_cronos_manufatura_brasil,Done,2025-07-22T17:40:05.623-0300,2025-10-17T08:38:14.719-0300,0,Desenvolvimento/Outros,2025-08-11,2026-02-06
TOAWS-1143,[Brain] Analítico Veiculo,Brain,TOAWS-1792,1.24 tb_ibm_analitico_veiculo_final,Done,2025-07-22T17:38:29.534-0300,2025-10-16T08:52:27.646-0300,0,Desenvolvimento/Outros,2025-08-11,2026-02-06
TOAWS-1143,[Brain] Analítico Veiculo,Brain,TOAWS-1791,1.23 tb_focus_obt_bloqueio_pedidos,Done,2025-07-22T17:38:23.334-0300,2025-10-13T11:38:19.140-0300,0,Desenvolvimento/Outros,2025-08-11,2026-02-06
TOAWS-1143,[Brain] Analítico Veiculo,Brain,TOAWS-1790,1.22 tb_barramento_nota_fiscal_transportadora,Done,2025-07-22T17:38:16.388-0300,2025-10-16T08:52:20.483-0300,0,Desenvolvimento/Outros,2025-08-11,2026-02-06
TOAWS-1143,[Brain] Analítico Veiculo,Brain,TOAWS-1789,1.21 ibm_analitico_veiculo,Done,2025-07-22T17:38:10.141-0300,2025-10-15T09:07:02.474-0300,0,Desenvolvimento/Outros,2025-08-11,2026-02-06
TOAWS-1143,[Brain] Analítico Veiculo,Brain,TOAWS-1788,1.20 tb_fato_faturamento_analitico,Done,2025-07-22T17:38:02.661-0300,2025-10-01T09:11:56.665-0300,0,Desenvolvimento/Outros,2025-08-11,2026-02-06
TOAWS-1143,[Brain] Analítico Veiculo,Brain,TOAWS-1787,1.19 tb_fato_faturamento_venda_direta_analitico,Done,2025-07-22T17:37:54.443-0300,2025-10-16T08:51:54.349-0300,0,Desenvolvimento/Outros,2025-08-11,2026-02-06
TOAWS-1143,[Brain] Analítico Veiculo,Brain,TOAWS-1786,1.18 tb_exclui_veiculo_estoque_rede_analitico,Done,2025-07-22T17:37:46.008-0300,2025-10-16T08:51:50.618-0300,0,Desenvolvimento/Outros,2025-08-11,2026-02-06
TOAWS-1143,[Brain] Analítico Veiculo,Brain,TOAWS-1785,1.17 tb_estoque_rede_analitico,Done,2025-07-22T17:37:38.473-0300,2025-10-16T08:51:44.628-0300,0,Desenvolvimento/Outros,2025-08-11,2026-02-06
TOAWS-1143,[Brain] Analítico Veiculo,Brain,TOAWS-1784,1.16 tb_estoque_fabrica_analitico,Done,2025-07-22T17:37:32.268-0300,2025-10-16T08:51:41.407-0300,0,Desenvolvimento/Outros,2025-08-11,2026-02-06
TOAWS-1143,[Brain] Analítico Veiculo,Brain,TOAWS-1783,1.15 tb_atacado_varejo_rede_analitico,Done,2025-07-22T17:37:24.698-0300,2025-10-16T08:51:38.247-0300,0,Desenvolvimento/Outros,2025-08-11,2026-02-06
